"time","close","high","low","open","volumefrom","volumeto","conversionType","conversionSymbol","ts","timeDate"
1721260800000,63988.04,65099.06,63249.29,64090.27,61752.1,3967245905.62,"direct","",1721260800,"2024-07-18"
1721347200000,66660.02,67367.52,63309.62,63988.04,90486.15,5917339527.36,"direct","",1721347200,"2024-07-19"
1721433600000,67139.89,67577.92,66252.88,66660.02,39055.91,2611039505.51,"direct","",1721433600,"2024-07-20"
1721520000000,68159.14,68346.67,65892.18,67139.89,57823.42,3885160668.44,"direct","",1721520000,"2024-07-21"
1721606400000,67530.56,68467.31,66586.67,68159.14,60615.15,4092645669.67,"direct","",1721606400,"2024-07-22"
1721692800000,65935.18,67743.39,65446.67,67530.56,77048.31,5124146264.76,"direct","",1721692800,"2024-07-23"
1721779200000,65376.3,67093.55,65116.95,65935.18,60932.98,4028988813.98,"direct","",1721779200,"2024-07-24"
1721865600000,65798.31,66153.47,63460.08,65376.3,89222.01,5758014556.5,"direct","",1721865600,"2024-07-25"
1721952000000,67908.17,68198.45,65724.41,65798.31,66993.48,4506693943.38,"direct","",1721952000,"2024-07-26"
1722038400000,67907.04,69396.33,66719.73,67908.17,79582.66,5427597145.32,"direct","",1722038400,"2024-07-27"
1722124800000,68245.09,68312.6,67068.55,67907.04,38100.35,2582574194.01,"direct","",1722124800,"2024-07-28"
1722211200000,66784.44,70033.58,66451.32,68245.09,92647.11,6345847836.76,"direct","",1722211200,"2024-07-29"
1722297600000,66189.84,67000.54,65320.47,66784.44,66234.59,4390954670.18,"direct","",1722297600,"2024-07-30"
1722384000000,64630.16,66841.59,64529.52,66189.84,64315.73,4237940164.48,"direct","",1722384000,"2024-07-31"
1722470400000,65356.31,65652.11,62295.79,64630.16,98592.53,6302108868.73,"direct","",1722470400,"2024-08-01"
1722556800000,61494.97,65595.19,61229.97,65356.31,110627.37,7037862493.37,"direct","",1722556800,"2024-08-02"
1722643200000,60704.18,62195.3,59859.46,61494.97,82842.38,5062967627.82,"direct","",1722643200,"2024-08-03"
1722729600000,58160.23,61109.45,57317.15,60704.18,84176.7,5002415782.84,"direct","",1722729600,"2024-08-04"
1722816000000,54003.66,58301.65,49585.14,58160.23,362836.49,19226809541.42,"direct","",1722816000,"2024-08-05"
1722902400000,56023.66,57034.8,53951.38,54003.66,137005.51,7644834871.34,"direct","",1722902400,"2024-08-06"
1722988800000,55135.73,57721.05,54560.82,56023.66,113560.88,6392356223.68,"direct","",1722988800,"2024-08-07"
1723075200000,61686.01,62672.34,54735.68,55135.73,123301.11,7216269308.61,"direct","",1723075200,"2024-08-08"
1723161600000,60838.98,61743.56,59543.55,61686.01,88312.68,5356812341.92,"direct","",1723161600,"2024-08-09"
1723248000000,60922.28,61470.13,60245.97,60838.98,48613.99,2953106846.87,"direct","",1723248000,"2024-08-10"
1723334400000,58719.71,61809.85,58323.78,60922.28,71591.99,4310619212.41,"direct","",1723334400,"2024-08-11"
1723420800000,59347.75,60682.39,57655.87,58719.71,109387.96,6459352996.03,"direct","",1723420800,"2024-08-12"
1723507200000,60585.27,61574.08,58454.79,59347.75,89761.8,5369334720.5,"direct","",1723507200,"2024-08-13"
1723593600000,58685.1,61676.18,58438.6,60585.27,90699.02,5447469176.22,"direct","",1723593600,"2024-08-14"
1723680000000,57539.68,59849.75,56158.44,58685.1,106728.61,6221800062.04,"direct","",1723680000,"2024-08-15"
1723766400000,58876.77,59818.07,57098.66,57539.68,88110.18,5148857384.58,"direct","",1723766400,"2024-08-16"
1723852800000,59493.14,59697.5,58794.43,58876.77,43616.4,2585680615.88,"direct","",1723852800,"2024-08-17"
1723939200000,58430.02,60266.56,58418.88,59493.14,54385.54,3243837613.82,"direct","",1723939200,"2024-08-18"
1724025600000,59438.61,59603.84,57804.3,58430.02,77219.71,4524966582.28,"direct","",1724025600,"2024-08-19"
1724112000000,59013.1,61399.15,58590.97,59438.61,93339.88,5603055998.78,"direct","",1724112000,"2024-08-20"
1724198400000,61153.7,61822.84,58799.69,59013.1,88603.03,5319165108.9,"direct","",1724198400,"2024-08-21"
1724284800000,60381.03,61405.69,59768.53,61153.7,76018.13,4611459509.29,"direct","",1724284800,"2024-08-22"
1724371200000,64038.56,64951.54,60342.46,60381.03,107266.3,6680977160.88,"direct","",1724371200,"2024-08-23"
1724457600000,64155.41,64487.16,63557.99,64038.56,54736.89,3506400345.1,"direct","",1724457600,"2024-08-24"
1724544000000,64223.98,64994,63785.01,64155.41,47632.28,3057279890.11,"direct","",1724544000,"2024-08-25"
1724630400000,62834.96,64477.81,62812.51,64223.98,75116.98,4779297402.22,"direct","",1724630400,"2024-08-26"
1724716800000,59411.63,63210.59,58294.67,62834.96,113098.68,6956357929.42,"direct","",1724716800,"2024-08-27"
1724803200000,59035.35,60217.93,57856.66,59411.63,109515.51,6483933706.57,"direct","",1724803200,"2024-08-28"
1724889600000,59355.62,61166.76,58780.97,59035.35,83856.1,5015925040.83,"direct","",1724889600,"2024-08-29"
1724976000000,59129.49,59862.95,57772.18,59355.62,88279.16,5205349594.11,"direct","",1724976000,"2024-08-30"
1725062400000,58972.06,59457.02,58744.18,59129.49,27628.7,1632094850.08,"direct","",1725062400,"2024-08-31"
1725148800000,57298.53,59073.35,57206.08,58972.06,68449.15,3975963269.99,"direct","",1725148800,"2024-09-01"
1725235200000,59139.24,59429.1,57133.54,57298.53,77750.09,4527064686.19,"direct","",1725235200,"2024-09-02"
1725321600000,57485.52,59812.15,57423.26,59139.24,73806.89,4315279828.75,"direct","",1725321600,"2024-09-03"
1725408000000,57971.28,58518.6,55849.7,57485.52,112875.73,6440758487.39,"direct","",1725408000,"2024-09-04"
1725494400000,56179.75,58326.66,55663.54,57971.28,98679.78,5600218285.48,"direct","",1725494400,"2024-09-05"
1725580800000,53962.16,57000.53,52590.45,56179.75,163906.33,9000225891.97,"direct","",1725580800,"2024-09-06"
1725667200000,54162.46,54845.89,53749.83,53962.16,62500.76,3390925430.08,"direct","",1725667200,"2024-09-07"
1725753600000,54874.27,55317.18,53628.27,54162.46,55316.74,3009908210.07,"direct","",1725753600,"2024-09-08"
1725840000000,57039.06,57987.68,54592.29,54874.27,107354.71,5996906612.81,"direct","",1725840000,"2024-09-09"
1725926400000,57639.67,58045.9,56394.22,57039.06,92134.81,5261581297.37,"direct","",1725926400,"2024-09-10"
1726012800000,57337.41,57984.85,55562.37,57639.67,121404.98,6899291893.77,"direct","",1726012800,"2024-09-11"
1726099200000,58132.62,58549.82,57324.84,57337.41,99523.76,5773737782.48,"direct","",1726099200,"2024-09-12"
1726185600000,60494.51,60624.35,57633.16,58132.62,98215.13,5791756182.82,"direct","",1726185600,"2024-09-13"
1726272000000,59990.24,60604.2,59447.35,60494.51,42188.15,2531650865.29,"direct","",1726272000,"2024-09-14"
1726358400000,59130.6,60389.76,58699.92,59990.24,47542.4,2843236160.41,"direct","",1726358400,"2024-09-15"
1726444800000,58213.56,59208.56,57501.34,59130.6,85832.25,5000919139.78,"direct","",1726444800,"2024-09-16"
1726531200000,60312.45,61329.37,57618.25,58213.56,102659.5,6138091843.23,"direct","",1726531200,"2024-09-17"
1726617600000,61759.04,61780.51,59182.29,60312.45,120229.45,7242335516.26,"direct","",1726617600,"2024-09-18"
1726704000000,62949.88,63851.12,61558.29,61759.04,115474.74,7243964129.83,"direct","",1726704000,"2024-09-19"
1726790400000,63201.24,64131.43,62345.55,62949.88,90076.1,5696509052.71,"direct","",1726790400,"2024-09-20"
1726876800000,63348.86,63532.55,62757.99,63201.24,37334.64,2356101334.98,"direct","",1726876800,"2024-09-21"
1726963200000,63580.39,64007.7,62376.68,63348.86,55114.12,3473432162.22,"direct","",1726963200,"2024-09-22"
1727049600000,63337.2,64746.43,62585.81,63580.39,86161.22,5478295683.39,"direct","",1727049600,"2024-09-23"
1727136000000,64270.38,64697.03,62720.7,63337.2,80348.35,5105201266.48,"direct","",1727136000,"2024-09-24"
1727222400000,63152.92,64825.37,62947.75,64270.38,70740.68,4507366205.33,"direct","",1727222400,"2024-09-25"
1727308800000,65168.65,65819.6,62672.85,63152.92,105034.22,6776788255.18,"direct","",1727308800,"2024-09-26"
1727395200000,65776.26,66456.86,64821.78,65168.65,91397.31,6004204370.91,"direct","",1727395200,"2024-09-27"
1727481600000,65853.99,66258.15,65424.88,65776.26,32498.82,2136664579.04,"direct","",1727481600,"2024-09-28"
1727568000000,65602.67,66074.21,65432.59,65853.99,30081.86,1977179981.32,"direct","",1727568000,"2024-09-29"
1727654400000,63322.83,65619.17,62862.89,65602.67,100813.89,6449352727.55,"direct","",1727654400,"2024-09-30"
1727740800000,60811,64127.68,60175.97,63322.83,148827.47,9277689094.7,"direct","",1727740800,"2024-10-01"
1727827200000,60647.76,62369.71,59989.88,60811,118838.67,7268623010.42,"direct","",1727827200,"2024-10-02"
1727913600000,60751.89,61480.32,59866.43,60647.76,113578.83,6890034891.05,"direct","",1727913600,"2024-10-03"
1728000000000,62085.59,62481,60460.18,60751.89,87849.97,5407284559.45,"direct","",1728000000,"2024-10-04"
1728086400000,62056.47,62371.32,61686.89,62085.59,30483.47,1891487307.62,"direct","",1728086400,"2024-10-05"
1728172800000,62822.59,62963.71,61814.66,62056.47,34893.13,2177790529.26,"direct","",1728172800,"2024-10-06"
1728259200000,62225.86,64462.19,62135.06,62822.59,94501.2,5990588903.28,"direct","",1728259200,"2024-10-07"
1728345600000,62157.53,63201.36,61870.42,62225.86,79322.99,4952012350.76,"direct","",1728345600,"2024-10-08"
1728432000000,60636.56,62545.83,60315.41,62157.53,81311.07,5019745140.16,"direct","",1728432000,"2024-10-09"
1728518400000,60325.72,61318.92,58956.44,60636.56,84753.83,5116287746.93,"direct","",1728518400,"2024-10-10"
1728604800000,62534.36,63418.01,60090.65,60325.72,79697.53,4925666813.42,"direct","",1728604800,"2024-10-11"
1728691200000,63202.56,63476.8,62489.08,62534.36,39676.03,2498549297.04,"direct","",1728691200,"2024-10-12"
1728777600000,62868.81,63285.19,62049.95,63202.56,44386.61,2782468838.59,"direct","",1728777600,"2024-10-13"
1728864000000,66085.6,66501.19,62454.23,62868.81,111981.92,7276904165.84,"direct","",1728864000,"2024-10-14"
1728950400000,67071.49,67945.36,64833,66085.6,122899.2,8141048426.21,"direct","",1728950400,"2024-10-15"
1729036800000,67618.09,68421.26,66752.9,67071.49,92388.02,6245034478.71,"direct","",1729036800,"2024-10-16"
1729123200000,67421.3,67938.2,66666.07,67618.09,77032.89,5177490876.43,"direct","",1729123200,"2024-10-17"
1729209600000,68428.39,69005.24,67191.95,67421.3,82714.27,5641165169.32,"direct","",1729209600,"2024-10-18"
1729296000000,68372.45,68693.52,68011.57,68428.39,24688.06,1686213814.81,"direct","",1729296000,"2024-10-19"
1729382400000,69031.21,69403.23,68100.77,68372.45,34686.33,2381104290.9,"direct","",1729382400,"2024-10-20"
1729468800000,67379.29,69528.24,66844.89,69031.21,89316.21,6069569459.66,"direct","",1729468800,"2024-10-21"
1729555200000,67425.19,67831.77,66608.37,67379.29,77198.83,5193056806.02,"direct","",1729555200,"2024-10-22"
1729641600000,66671.88,67453.74,65255.91,67425.19,79543.88,5283657900.48,"direct","",1729641600,"2024-10-23"
1729728000000,68196.67,68848.59,66516.36,66671.88,73640,4976595524.64,"direct","",1729728000,"2024-10-24"
1729814400000,66701.55,68771.45,65719.41,68196.67,102262.22,6891065130.44,"direct","",1729814400,"2024-10-25"
1729900800000,67094.72,67451.54,66444.16,66701.55,42526.11,2847001305.88,"direct","",1729900800,"2024-10-26"
1729987200000,68024.45,68329.35,66929.8,67094.72,36431.44,2463630708.01,"direct","",1729987200,"2024-10-27"
1730073600000,69961,70293.58,67614.5,68024.45,88078.3,6071825770.78,"direct","",1730073600,"2024-10-28"
1730160000000,72738.22,73621.93,69758.02,69961,124354.56,8937553927.59,"direct","",1730160000,"2024-10-29"
1730246400000,72350.35,72959.04,71439.63,72738.22,83289.42,6012232782.04,"direct","",1730246400,"2024-10-30"
1730332800000,70298.4,72698.37,69682.98,72350.35,84144.44,5992837261.01,"direct","",1730332800,"2024-10-31"
1730419200000,69499.1,71632.48,68819.6,70298.4,105206.47,7353720321.84,"direct","",1730419200,"2024-11-01"
1730505600000,69368.26,69913.2,69018.83,69499.1,32281.14,2243312144.25,"direct","",1730505600,"2024-11-02"
1730592000000,68771.72,69387.41,67477.9,69368.26,73262.4,5011300996.43,"direct","",1730592000,"2024-11-03"
1730678400000,67851.33,69496.48,66834.12,68771.72,93026.73,6350919722.58,,,1730678400,"2024-11-04"
1730764800000,69375.59,70548.62,67472.62,67851.33,104575.09,7242737472.22,,,1730764800,"2024-11-05"
1730851200000,75574.81,76389.27,69297.18,69375.59,243053.05,17967383617.5,,,1730851200,"2024-11-06"
1730937600000,75857.21,76834,74420.59,75574.81,120930.87,9137330819.68,,,1730937600,"2024-11-07"
1731024000000,76504.56,77191.78,75578.37,75857.21,98754.96,7527713818.49,,,1731024000,"2024-11-08"
1731110400000,76674.42,76905.38,75714.36,76504.56,48107.7,3675323193.34,,,1731110400,"2024-11-09"
1731196800000,79754.55,80090.32,76498.64,76674.42,78774.67,6193931714.64,,,1731196800,"2024-11-10"
